file_name,text,avg_logprob
INT_050_trigger_slow.wav,ผมต้องเบิกค่าใช้จ่าย เดินทางไปพบลูกค้ามีขั้นตอนอะไรบ้างครับ ช่วยอธิบายละเอียด ๆ หน่อย,-0.06996783
INT_050_trigger_pitch.wav,ผมต้องเบิกค่าใช้จ่าย เดินทางไปพบลูกค้า มีขั้นตอนอะไรบ้างครับ ช่วยอธิบายละเอียดๆหน่อย,-0.08937733
INT_050_interrupt_phone.wav,โอเค ๆ แล้วต้องส่งเอกสารที่ไหนสรุปมาเลย,-0.04824219
INT_050_interrupt_noise.wav,โอเค ๆ แล้วต้องส่งเอกสารที่ไหนสรุปมาเลย,-0.04947917
INT_050_interrupt_fast.wav,โอเค ๆ แล้วต้องส่งเอกสารที่ไหนสรุปมาเลย,-0.05110677
INT_050_interrupt_slow.wav,โอเค ๆ แล้วต้องส่งเอกสารที่ไหนสรุปมาเลย,-0.06077474
INT_050_interrupt_pitch.wav,โอเค ๆ แล้วต้องส่งเอกสารที่ไหนสรุปมาเลย,-0.05963542
INT_057_trigger_phone.wav,สวัสดีค่ะ อยากจะสอบถามเรื่องผลการเรียนโดยรวมของน้องสมชายหน่อยค่ะว่าเทอมนี้เป็นยังไงบ้าง,-0.03111246
INT_057_trigger_noise.wav,สวัสดีค่ะ อยากจะสอบถามเรื่องผลการเรียนโดยรวมของน้องสมชายหน่อยค่ะว่าเทอมนี้เป็นยังไงบ้าง,-0.02882923
INT_057_trigger_fast.wav,สวัสดีค่ะ อยากจะสอบถามเรื่องผลการเรียนโดยรวมของน้องสมชายหน่อยค่ะว่าเทอมนี้เป็นยังไงบ้าง,-0.04990097
INT_057_trigger_slow.wav,สวัสดีค่ะ อยากจะสอบถามเรื่องผลการเรียนโดยรวมของน้องสมชายหน่อยค่ะว่าเทอมนี้เป็นยังไงบ้าง,-0.04162082
INT_057_trigger_pitch.wav,สวัสดีค่ะ อยากจะสอบถามเรื่องผลการเรียนโดยรวมของน้องสมชายหน่อยค่ะว่าเทอมนี้เป็นยังไงบ้าง,-0.06035431
INT_057_interrupt_phone.wav,ไม่ต้องไล่ทีละวิชาค่ะบอกมาเลยว่าวิชาไหนที่คะแนนแย่ที่สุด,-0.05434783
INT_057_interrupt_noise.wav,ไม่ต้องไล่ทีละวิชาค่ะ บอกมาเลยว่าวิชาไหนที่คะแนนแย่ที่สุด,-0.02493351
INT_057_interrupt_fast.wav,ไม่ต้องไล่ทีละวิชาค่ะ บอกมาเลยว่าวิชาไหนที่คะแนนแย่ที่สุด,-0.05015791
INT_057_interrupt_slow.wav,ไม่ต้องไล่ทีละวิชาค่ะ บอกมาเลยว่าวิชาไหนที่คะแนนแย่ที่สุด,-0.04745678
INT_057_interrupt_pitch.wav,ไม่ต้องไล่ทีละวิชาค่ะ บอกมาเลยว่าวิชาไหนที่คะแนนแย่ที่สุด,-0.03843916
INT_068_trigger_phone.wav,อยากจะฟ้องร้องคดีมรดกต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดตั้งแต่การเตรียมเอกสารไปจนถึงการยื่นฟ้องสารให้หน่อยครับ,-0.04143118
INT_068_trigger_noise.wav,อยากจะฟ้องร้องคดีมรดกต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดตั้งแต่การเตรียมเอกสารไปจนถึงการยื่นฟ้องสารให้หน่อยครับ,-0.03935339
INT_068_trigger_fast.wav,อยากจะฟ้องร้องคดีมรดก ต้องทำอย่างไรบ้างครับช่วยอธิบายขั้นตอนทั้งหมดตั้งแต่การเตรียมเอกสาร ไปจนถึงการยื่นฟ้องศาลให้หน่อยครับ,-0.06427191
INT_068_trigger_slow.wav,อยากจะฟ้องร้องคดีมรดกต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดตั้งแต่การเตรียมเอกสารไปจนถึงการยื่นฟ้องสารให้หน่อยครับ,-0.03771193
INT_068_trigger_pitch.wav,อยากจะฟ้องร้องคดีมรดกต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดตั้งแต่การเตรียมเอกสารไปจุดถึงการยื่นฟ้องศาลให้หน่อยครับ,-0.05621778
INT_068_interrupt_phone.wav,เออ ว่าแต่คืนนี้ มีบอลคู่ไหนน่าดูบ้างครับ ลืมเช็คโปรแกรมเลย,-0.06750000
INT_068_interrupt_noise.wav,เออ ว่าแต่คืนนี้ มีบอลคู่ไหนน่าดูบ้างครับ ลืมเช็คโปรแกรมเลย,-0.07449218
INT_068_interrupt_fast.wav,เออ ว่าแต่คืนนี้ มีบอลคู่ไหนน่าดูบ้างครับ ลืมใช้โปรแกรมเลย,-0.07979329
INT_068_interrupt_slow.wav,เออ ว่าแต่คืนนี้ บีบอลคู่ไหนน่าดูบ้างครับ ลืมเชื่อโปรแกรมเลย,-0.13710937
INT_068_interrupt_pitch.wav,เออ ว่าแต่คืนนี้ มีบอลคู่ไหนน่าดูบ้างครับ ลืมเช็คโปรแกรมเลย,-0.07480469
INT_061_trigger_phone.wav,อยากให้ช่วยอธิบายหลักการพื้นฐานของความปลอดภัยทางไซเบอร์สำหรับคนทั่วไปหน่อยครับว่ามีอะไรที่ต้องระวังเป็นพิเศษบ้างและเราจะป้องกันตัวเองจากการถูกโจมตีทางออนไลน์ได้ยังไง,-0.01907941
INT_061_trigger_noise.wav,อยากให้ช่วยอธิบายหลักการพื้นฐานของความปลอดภัยทางไซเบอร์สำหรับคนทั่วไปหน่อยครับว่ามีอะไรที่ต้องระวังเป็นพิเศษบ้างและเราจะป้องกันตัวเองจากการถูกโจมตีทางออนไลน์ได้ยังไง,-0.01626633
INT_061_trigger_fast.wav,อยากให้ช่วยอธิบายหลักการพื้นฐานของความปลอดภัยทางไซเบอร์สำหรับคนทั่วไปหน่อยครับว่ามีอะไรที่ต้องระวังเป็นพิเศษบ้างและเราจะป้องกันตัวเองจากการถูกโจมตีทางออนไลน์ได้ยังไง,-0.02770814
INT_061_trigger_slow.wav,อยากให้ช่วยอธิบายหลักการพื้นฐานของความปลอดภัยทางไซเบอร์สำหรับคนทั่วไปหน่อยครับว่ามีอะไรที่ต้องระวังเป็นพิเศษบ้างและเราจะป้องกันตัวเองจากการถูกโจมตีทางออนไลน์ได้ยังไง,-0.02221315
INT_061_trigger_pitch.wav,อยากให้ช่วยอธิบายหลักการพื้นฐานของความปลอดภัยทางไซเบอร์สำหรับคนทั่วไปหน่อยครับว่ามีอะไรที่ต้องระวังเป็นพิเศษบ้างและเราจะป้องกันตัวเองจากการถูกโจมตีทางออนไลน์ได้ยังไง,-0.02650463
INT_061_interrupt_phone.wav,เออ ว่า แต่เมื่อวานดูผลบอลหรือเปล่า ใครชนะนะ,-0.06450591
INT_061_interrupt_noise.wav,เออ ว่า แต่เมื่อวานดูผลบอลหรือเปล่า ใครชนะนะ,-0.07606630
INT_061_interrupt_fast.wav,เออ ว่า แต่เมื่อวานดูผลบอลหรือเปล่า ใครชนะนะ,-0.09776182
INT_061_interrupt_slow.wav,เออ ว่า แต่เมื่อวานดูผลบอลหรือเปล่า ใครชนะนะ,-0.11813767
INT_061_interrupt_pitch.wav,เออ ว่า แต่เมื่อวานดูผลบอลหรือเปล่า ใครชนะนะ,-0.10504645
INT_066_trigger_phone.wav,ช่วยวิเคราะห์ให้หน่อยได้ไหมครับว่า K-pop มีอิทธิพลต่อวัยรุ่นไทยในด้านไหนบ้างแล้วมันส่งผลดีผลเสียยังไง,-0.05001796
INT_066_trigger_noise.wav,ช่วยวิเคราะห์ให้หน่อยได้ไหมครับว่า K-pop มีอิทธิพลต่อวัยรุ่นไทยในด้านไหนบ้างแล้วมันส่งผลดีผลเสียยังไง,-0.06285920
INT_066_trigger_fast.wav,ช่วยวิเคราะห์ให้หน่อยได้มั้ยครับว่า K-pop มีอิทธิพลต่อวัยรุ่นไทยในด้านไหนบ้างแล้วมันส่งผลดีผลเสียยังไง,-0.07723722
INT_066_trigger_slow.wav,ช่วยวิเคราะห์ให้หน่อยได้ไหมครับว่า K-pop มีอิทธิพลต่อไปรุ่นไทยในด้านไหนบ้างแล้วมันส่งผลดีผลเสียยังไง,-0.05730698
INT_066_trigger_pitch.wav,ช่วยวิเคราะห์ให้หน่อยได้ไหมครับว่า K-pop มีอิทธิพลต่อแววรุ่นไทยในด้านไหนบ้างแล้วมันส่งผลดีผลเสียยังไง,-0.06267959
INT_066_interrupt_phone.wav,เออ ว่าแต่ช่วงนี้มีหนังเรื่องไหนน่าดูในโรงบ้างอ่ะ,-0.05187691
INT_066_interrupt_noise.wav,เออ ว่าแต่ช่วงนี้มีหนังเรื่องไหนน่าดูในโรงบ้างอ่ะ,-0.06774009
INT_066_interrupt_fast.wav,เออ ว่า แต่ช่วงนี้มีหนังเรื่องไหนน่าดูในโรงบ้างอ่ะ,-0.11830357
INT_066_interrupt_slow.wav,เออ ว่าแต่ช่วงนี้มีหนังเรื่องไหนน่าดูในโรงบ้างอ่ะ,-0.08165015
INT_066_interrupt_pitch.wav,เออ ว่าแต่ช่วงนี้มีหนังเรื่องไหนน่าดูในโรงบ้างอ่ะ,-0.08188834
INT_059_trigger_phone.wav,ช่วยอธิบายให้ฟังหน่อยว่า AI มันทำงานยังไง เอาแบบเข้าใจง่ายๆเลยนะ,-0.03791692
INT_059_trigger_noise.wav,ช่วยอธิบายให้ฟังหน่อยว่า AI มันทำงานยังไง เอาแบบเข้าใจง่ายๆเลยนะ,-0.04229267
INT_059_trigger_fast.wav,ช่วยอธิบายให้ฟังหน่อยว่า AI มันทำงานยังไง เอาแบบเข้าใจง่ายๆเลยนะ,-0.04030198
INT_059_trigger_slow.wav,ช่วยอธิบายให้ฟังหน่อยว่า AI มาทำงานยังไง เอาแบบเข้าใจง่ายๆเลยนะ,-0.05062500
INT_059_trigger_pitch.wav,ช่วยอธิบายให้ฟังหน่อยว่า AI มันทำงานยังไง เอาแบบเข้าใจง่ายๆเลยนะ,-0.04214243
INT_059_interrupt_phone.wav,โอเค โอเค พอละ เข้าเรื่องเลยดีกว่า มันเรียนรู้จากไหนอ่ะ,-0.07732599
INT_059_interrupt_noise.wav,โอเค ๆ พอละ เข้าเรื่องเลยดีกว่า มันเรียนรู้จากไหนอ่ะ,-0.08049665
INT_059_interrupt_fast.wav,โอเค ๆ พอละ เข้าเรื่องเลยดีกว่า มันเรียนรู้จากไหนอ่ะ,-0.10295759
INT_059_interrupt_slow.wav,โอเค โอเค พอละ เข้าเรื่องเลยดีกว่า มันเรียนรู้จากไหนอ่ะ,-0.10156250
INT_059_interrupt_pitch.wav,โอเค ๆ พอละ เข้าเรื่องเลยดีกว่า มันเรียนรู้จากไหนอ่ะ,-0.10221354
INT_032_trigger_phone.wav,ผมมีปัญหากับเพื่อนบ้านที่ชอบมาจอดรถขวาง หน้าบ้านเป็นประจำควรจะเริ่มคุยกับเขายังไงดีให้ไม่ทะเลาะกัน ช่วยแนะนำเป็นขั้นตอนหน่อยครับ,-0.02631884
INT_032_trigger_noise.wav,ผมมีปัญหากับเพื่อนบ้านที่ชอบมาจอดรถขวาง หน้าบ้านเป็นประจำควรจะเริ่มคุยกับเขายังไงดีให้ไม่ทะเลาะกัน ช่วยแนะนำเป็นขั้นตอนหน่อยครับ,-0.02796256
INT_032_trigger_fast.wav,ผมมีปัญหากับเพื่อนบ้านที่ชอบมาจอดรถขวาง หน้าบ้านเป็นประจำ ควรจะเริ่มคุยกับเขายังไงดีให้ไม่ทะเลาะกัน ช่วยแนะนำเป็นขั้นต่อหน่อยครับ,-0.03720419
INT_032_trigger_slow.wav,ผมมีปัญหากับเพื่อนบ้านที่ชอบมาจอดรถขวาง หน้าบ้านเป็นประจำ ควรจะเริ่มคุยกับเขายังไงดีให้ไม่ทะเลาะกัน ช่วยแนะนำเป็นขั้นตอนหน่อยครับ,-0.02916284
INT_032_trigger_pitch.wav,ผมมีปัญหากับเพื่อนบ้านที่ชอบมาจอดรถขวาง หน้าบ้านเป็นประจำ ควรจะเริ่มคุยกับเขายังไงดีให้ไม่ทะเลาะกัน ช่วยแนะนำเป็นขั้นตอนหน่อยครับ,-0.02866498
INT_032_interrupt_phone.wav,ไม่ต้องพูดเยอะ สรุปผมแจ้งนิติบุคคลได้เลยไหม,-0.02122667
INT_032_interrupt_noise.wav,ไม่ต้องพูดเยอะ สรุปผมแจ้งนิติบุคคลได้เลยไหม,-0.02867296
INT_032_interrupt_fast.wav,ไม่ต้องพูดเยอะ สรุปผมจ้างนิติบุคคลได้เลยไหม,-0.06724331
INT_032_interrupt_slow.wav,ไม่ต้องพูดเยอะ สรุปผมแจ้งนิติบุคคลได้เลยไหม,-0.06304254
INT_032_interrupt_pitch.wav,ไม่ต้องพูดเยอะ สรุปผมจ้างนิติบุคคลได้เลยไหม,-0.09207589
INT_035_trigger_phone.wav,ตอนนี้ผมอยู่แถวอโซกำลังจะไปรังสิต แต่ไม่อยากขึ้นทางด่วนเลยครับช่วยวิเคราะห์เส้นทางที่เป็นไปได้ทั้งหมด แล้วเปรียบเทียบข้อดีข้อเสียให้หน่อยครับ,-0.04364347
INT_035_trigger_noise.wav,ตอนนี้ผมอยู่แถวอโซกำลังจะไปรังสิตแต่ไม่อยากขึ้นทางด่วนเลยครับช่วยวิเคราะห์เส้นทางที่เป็นไปได้ทั้งหมดแล้วเปรียบเทียบข้อดีข้อเสียให้หน่อยครับ,-0.04195602
INT_035_trigger_fast.wav,ตอนนี้ผมอยู่แถวอโซกำลังจะไปรังศิษย์ แต่ไม่อยากขึ้นทางรวมเลยครับช่วยวิเคราะห์เส้นทางที่เป็นไปได้ทั้งหมด แล้วเปรียบเทียบข้อดีข้อเสียให้หน่อยครับ,-0.05541344
INT_035_trigger_slow.wav,ตอนนี้ผมอยู่แถวอโซกำลังจะไปรังศิษย์แต่ไม่อยากขึ้นทางล่วนเลยครับช่วยวิเคราะห์เส้นทางที่เป็นไปได้ทั้งหมดแล้วเปรียบเทียบข้อดีข้อเสียให้หน่อยครับ,-0.05988421
INT_035_trigger_pitch.wav,ตอนนี้ผมอยู่แถวอโซกำลังจะไปรังศิษย์แต่ไม่อยากขึ้นทางรวดเลยครับช่วยวิเคราะห์เส้นทางที่เป็นไปได้ทั้งหมดแล้วเปรียบเทียบข้อดีข้อเสียให้หน่อยครับ,-0.04377815
INT_035_interrupt_phone.wav,ไม่ต้องอธิบายยาว เอาแค่ชื่อถนนหลัก หลักมาเลยว่าต้องไปทางไหน,-0.04797363
INT_035_interrupt_noise.wav,ไม่ต้องอธิบายยาว เอาแค่ชื่อถนนหลัก หลักมาเลยว่าต้องไปทางไหน,-0.04549154
INT_035_interrupt_fast.wav,ไม่ต้องอธิบายยาว เอาแค่ชื่อถนนหลักมาเลยว่าต้องไปทางไหน,-0.06708758
INT_035_interrupt_slow.wav,ไม่ต้องอธิบายยาวเอาแค่ชื่อถนนหลักหลักมาเลยว่าต้องไปทางไหน,-0.05286175
INT_035_interrupt_pitch.wav,ไม่ต้องอธิบายยาว เอาแค่ชื่อถนนหลัก หลักมาเลยว่าต้องไปทางไหน,-0.05521647
INT_003_trigger_phone.wav,ช่วยอธิบายภาพรวมและขั้นตอนการลงทุนในกองทุนรวมเพื่อการลดหย่อนภาษีสำหรับมือใหม่หน่อยครับว่าต้องเริ่มจากตรงไหนและดูอะไรบ้าง,-0.02365234
INT_003_trigger_noise.wav,ช่วยอธิบายภาพรวมและขั้นตอนการลงทุนในกองทุนรวมเพื่อการลดหย่อนภาษีสำหรับมือใหม่หน่อยครับว่าต้องเริ่มจากตรงไหนและดูอะไรบ้าง,-0.02158203
INT_003_trigger_fast.wav,ช่วยอธิบายภาพรวม และขั้นตอนการลงทุนในกองทุนรวมเพื่อการลดหย่อนภาษีสำหรับมือใหม่หน่อยครับว่าต้องเริ่มจากตรงไหน และดูอะไรบ้าง,-0.02650123
INT_003_trigger_slow.wav,ช่วยอธิบายภาพรวมและขั้นตอนการลงทุนในกองทุนรวมเพื่อการลดหย่อนภาษีสำหรับมือใหม่หน่อยครับว่าต้องเริ่มจากตรงไหนและดูอะไรบ้าง,-0.02623047
INT_003_trigger_pitch.wav,ช่วยอธิบายภาพรวมและขั้นตอนการลงทุนในกองทุนรวมเพื่อการลดหย่อนภาษีสำหรับมือใหม่หน่อยครับว่าต้องเริ่มจากตรงไหนและดูอะไรบ้าง,-0.02785156
INT_003_interrupt_phone.wav,ขอโทษนะครับ ขอแทรกนิดนึงครับพอดีอยากจะถามเจาะจงเรื่องความแตกต่างระหว่าง SSF กับ RMF ก่อนเลยได้ไหมครับ,-0.03975637
INT_003_interrupt_noise.wav,ขอโทษนะครับ ขอแทรกนิดนึงครับพอดีอยากจะถามเจาะจงเรื่องความแตกต่างระหว่าง SSF กับ RMF ก่อนเลยได้ไหมครับ,-0.03546464
INT_003_interrupt_fast.wav,ขอโทษนะครับ ขอแทรกนิดนึงครับพอดีอยากจะถามเจาะจงเรื่องความแตกต่างระหว่าง SSF กับ RMF ก่อนเลยได้ไหมครับ,-0.05694901
INT_003_interrupt_slow.wav,ขอโทษนะครับ ขอแทรกนิดนึงครับ พอดีอยากจะถามเจาะจงเรื่องความแตกต่างระหว่าง SSF กับ RMF ก่อนเลยได้ไหมครับ,-0.03761668
INT_003_interrupt_pitch.wav,ขอโทษนะครับ ขอแค่นิดนึงครับพอดีอยากจะถามเจาะจงเรื่องความแตกต่างระหว่าง SSF กับ RMF ก่อนเลยได้ไหมครับ,-0.04875000
INT_004_trigger_phone.wav,อยากเปิดบัญชีธนาคารออนไลน์ผ่านแอปพลิเคชันต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดให้ละเอียดหน่อย,-0.03807388
INT_004_trigger_noise.wav,อยากเปิดบัญชีธนาคารออนไลน์ผ่านแอปพลิเคชันต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดให้ละเอียดหน่อย,-0.03064718
INT_004_trigger_fast.wav,อยากเปิดบัญชีธนาคารออนไลน์ผ่านแอปพลิเคชันต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดให้ละเอียดหน่อย,-0.05256559
INT_004_trigger_slow.wav,อยากเปิดบัญชีธนาคารออนไลน์ผ่านแอปพลิเคชันต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดให้ละเอียดหน่อย,-0.04060571
INT_004_trigger_pitch.wav,อยากเปิดบัญชีธนาคารออนไลน์ผ่านแอปพลิเคชันต้องทำยังไงบ้างครับช่วยอธิบายขั้นตอนทั้งหมดให้ละเอียดหน่อย,-0.04125675
INT_004_interrupt_phone.wav,ขอโทษนะครับ ขอแทรกนิดนึงแล้วเรื่องเอกสารนี้ต้องใช้บัตรประชาชนตัวจริงอย่างเดียวเลยใช่ไหมครับ,-0.04296875
INT_004_interrupt_noise.wav,ขอโทษนะครับ ขอแทรกนิดนึง แล้วเรื่องเอกสารนี่ต้องใช้บัตรประชาชนตัวจริงอย่างเดียวเลยใช่ไหมครับ,-0.04410367
INT_004_interrupt_fast.wav,ขอโทษนะครับ ขอแทรกนิดนึง แล้วเรื่องเอกสารนี้ต้องใช้บัตรประชาชนตัวจีนอย่างเดียวเลยใช่ไหมครับ,-0.05415240
INT_004_interrupt_slow.wav,ขอโทษนะครับ ขอแทรกนิดนึงแล้วเรื่องเอกสารนี้ต้องใช้บัตรประชาชนตัวจริงอย่างเดียวเลยใช่ไหมครับ,-0.04620612
INT_004_interrupt_pitch.wav,ขอโทษนะครับ ขอแทรกนิดนึง แล้วเรื่องเอกสารนี้ต้องใช้บัตรประชาชนตัวจริงอย่างเดียวเลยใช่ไหมครับ,-0.03893053
INT_067_trigger_phone.wav,อยากให้ช่วยวิเคราะห์หน่อยครับว่าปัจจัยอะไรที่ทำให้ภาพยนตร์ชีวประวัติบางเรื่องประสบความสำเร็จอย่างมากในขณะที่บางเรื่องกลับไม่เป็นที่น่าจดจำเลย,-0.02316623
INT_067_trigger_noise.wav,อยากให้ช่วยวิเคราะห์หน่อยครับว่าปัจจัยอะไรที่ทำให้ภาพยนตร์ชีวประวัติบางเรื่องประสบความสำเร็จอย่างมากในขณะที่บางเรื่องกลับไม่เป็นที่น่าจดจำเลย,-0.01848235
INT_067_trigger_fast.wav,อยากให้ช่วยวิเคราะห์หน่อยครับว่าปัจจัยอะไรที่ทำให้ภาพยนตร์ชีวประวัติบางเรื่องประสบความสำเร็จอย่างมากในขณะที่บางเรื่องกลับไม่เป็นที่น่าจดจำเลย,-0.03993055
INT_067_trigger_slow.wav,อยากให้ช่วยวิเคราะห์หน่อยครับว่าปัจจัยอะไรที่ทำให้ภาพยนตร์ชีวประวัติบางเรื่องประสบความสำเร็จอย่างมากในขณะที่บางเรื่องกลับไม่เป็นที่น่าจดจำเลย,-0.01960359
INT_067_trigger_pitch.wav,อยากให้ช่วยวิเคราะห์หน่อยครับว่าปัจจัยอะไรที่ทำให้ภาพยนตร์ชีวประวัติบางเรื่องประสบความสำเร็จอย่างมากในขณะที่บางเรื่องกลับไม่เป็นที่น่าจดจำเลย,-0.02392578
INT_067_interrupt_phone.wav,เออ ว่า แต่แถวนี้มีร้านอาหารญี่ปุ่นอร่อย ๆ แนะนำบ้างไหม พอดีนึกอยากกินราเมนขึ้นมา,-0.06114130
INT_067_interrupt_noise.wav,เออ ว่า แต่แถวนี้มีร้านอาหารญี่ปุ่นอร่อย ๆ แนะนำบ้างไหม พอดีนึกอยากกินราเมนขึ้นมา,-0.06465127
INT_067_interrupt_fast.wav,เออ ว่า แต่แถวนี้มีร้านอาหารญี่ปุ่นอร่อย ๆ แนะนำบ้างไหม พอดีนึกอยากกินราเมนขึ้นมา,-0.07597373
INT_067_interrupt_slow.wav,เออ ว่า แต่แถวนี้มีร้านอาหารญี่ปุ่นอร่อย ๆ แนะนำบ้างไหม พอดีนึกอยากกินราเมนขึ้นมา,-0.07087862
INT_067_interrupt_pitch.wav,เออ ว่า แต่แถวนี้ มีร้านอาหารญี่ปุ่น อร่อย ๆ แนะนำบ้างไหม พอดีนึกอยากกินราเมนขึ้นมา,-0.06679137
INT_058_trigger_phone.wav,อยากทราบขั้นตอนการสมัครเรียมปริญญาเอกทั้งหมดเลยครับตั้งแต่ต้นจนจบเลย ต้องทำอะไรบ้าง,-0.04197618
INT_058_trigger_noise.wav,อยากทราบขั้นตอนการสมัครเรียมปริญญาเอกทั้งหมดเลยครับตั้งแต่ต้นจนจบเลย ต้องทำอะไรบ้าง,-0.04200820
INT_058_trigger_fast.wav,อยากทราบขั้นตอนการสมัครเรียนปริญญาเอกทั้งหมดเลยครับตั้งแต่ต้นจนจบเลย ต้องทำอะไรบ้าง,-0.05673668
INT_058_trigger_slow.wav,อยากทราบขั้นตอนการสมัครเรียนปริญญาเอกทั้งหมดเลยครับตั้งแต่ต้นจนจบเลยต้องทำอะไรบ้าง,-0.04264323
INT_058_trigger_pitch.wav,อยากทราบขั้นตอนการสมัครเรียนปริญญาเอกทั้งหมดเลยครับตั้งแต่ต้นจนจบเลย ต้องทำอะไรบ้าง,-0.06272413
INT_058_interrupt_phone.wav,เอาเรื่องค่าเทิมก่อนเลยได้ไหม สรุปเท่าไหร่,-0.06657858
INT_058_interrupt_noise.wav,เอาเรื่องค่าเทิมก่อนเลยได้ไหม สรุปเท่าไหร่,-0.06611903
INT_058_interrupt_fast.wav,เอาเรื่องค่าเทิมก่อนเลยได้ไหม สรุปเท่าไหร่,-0.06571691
INT_058_interrupt_slow.wav,เอาเรื่องค่าเทิมก่อนเลยได้ไหม สรุปเท่าไหร่,-0.08444394
INT_058_interrupt_pitch.wav,เอาเรื่องค่าเทิมก่อนเลยได้ไหม สรุปเท่าไหร่,-0.08536305
INT_060_trigger_phone.wav,พลังงานนิวเคลียร์มีข้อดีข้อเสียอะไรบ้างช่วยอธิบายอย่างละเอียดหน่อยครับ,-0.03116434
INT_060_trigger_noise.wav,พลังงานนิวเคลียร์มีข้อดีข้อเสียอะไรบ้างช่วยอธิบายอย่างละเอียดหน่อยครับ,-0.03356291
INT_060_trigger_fast.wav,พลังงานนิวเคลียร์มีข้อดีข้อเสียอะไรบ้าง ช่วยอธิบายอย่างละเอียดหน่อยครับ,-0.03916352
INT_060_trigger_slow.wav,พลังงานนิวเคลียร์มีข้อดีข้อเสียอะไรบ้างช่วยอธิบายอย่างละเอียดหน่อยครับ,-0.03971354
INT_060_trigger_pitch.wav,พลังงานนิวเคลียร์มีข้อดีข้อเสียอะไรบ้างช่วยอธิบายอย่างละเอียดหน่อยครับ,-0.03882264
INT_060_interrupt_phone.wav,พอๆๆ ไม่ต้องไล่ข้อดีแล้วเอาข้อเสียเลยดีกว่าที่เขาว่าอันตรายนะมันเป็นยังไง,-0.06256300
INT_060_interrupt_noise.wav,พอๆๆ ไม่ต้องไล่ข้อดีแล้วเอาข้อเสียเลยดีกว่าที่เขาว่าอันตรายนะมันเป็นยังไง,-0.06558720
INT_060_interrupt_fast.wav,พอๆๆ ไม่ต้องไล่ข้อดีแล้วเอาข้อเสียเลยดีกว่าที่เขาว่าอันตรายนะมันเป็นยังไง,-0.09047379
INT_060_interrupt_slow.wav,พอๆๆ ไม่ต้องไล่ข้อดีแล้วเอาข้อเสียเลยดีกว่าที่เขาว่าอันตรายนะมันเป็นยังไง,-0.07743196
INT_060_interrupt_pitch.wav,พอๆๆ ไม่ต้องไล่ข้อดีแล้วเอาข้อเสียเลยดีกว่าที่เขาว่าอันตรายน่ะมันเป็นยังไง,-0.06555176
INT_056_trigger_phone.wav,ช่วยดูตารางเรากับตารางของแก้วแล้วหาเวลาว่างตรงกันเพื่อนับติวคลาวคูลัทช่วงก่อนสอบปลายภาคให้หน่อยสิขอที่เงียบ ๆ เดินทางสะดวกทั้งคู่ด้วยนะ,-0.06756757
INT_056_trigger_noise.wav,ช่วยดูตารางเรากับตารางของแก้วแล้วหาเวลาว่างตรงกันเพื่อนับติวคลาวคูลัทช่วงก่อนสอบปลายพักให้หน่อยสิขอที่เงียบๆ เดินทางสะดวกทั้งคู่ด้วยนะ,-0.07131594
INT_056_trigger_fast.wav,ช่วยดูตารางเรากับตารางของแก้วแล้วหาเวลาว่างตรงกันเพื่อนัตติวคลาวคูลัทช่วงก่อนสอบปลายพักให้หน่อยสิขอที่เงียบๆ เดินทางสะดวกทั้งคู่ด้วยนะ,-0.10041571
INT_056_trigger_slow.wav,ช่วยดูตารางรอบกับตารางของแก้วแล้วหาเวลาว่างตรงกันเพื่อนัตติวคลาวคูลัทช่วงก่อนสอบปลายพักให้หน่อยสิขอที่เงียบๆ เดินทางสะดวกทั้งคู่ด้วยนะ,-0.08657094
INT_056_trigger_pitch.wav,ช่วยดูตารางรอกับตารางของแก้วแล้วหาเวลาว่างตรงกันเพื่อนักติวคลาคูลัทช่วงก่อนสอบลายพักให้หน่อยสิขอที่เงียบๆ เดินทางสะดวกทั้งคู่ด้วยนะ,-0.08447722
INT_056_interrupt_phone.wav,สรุปมาเลย ได้วันไหนไม่ต้องอธิบายเยอะ,-0.00962251
INT_056_interrupt_noise.wav,สรุปมาเลย ได้วันไหนไม่ต้องอธิบายเยอะ,-0.01087689
INT_056_interrupt_fast.wav,สรุปมาเลย ได้วันไหนไม่ต้องอธิบายเยอะ,-0.03227707
INT_056_interrupt_slow.wav,สรุปมาเลย ได้วันไหนไม่ต้องอธิบายเยอะ,-0.03313578
INT_056_interrupt_pitch.wav,สรุปมาเลย ได้วันไหนไม่ต้องอธิบายเยอะ,-0.03125000
INT_069_trigger_phone.wav,สวัสดีครับ ผมทํากระเป๋าสตางค์หายที่สถานีตํารวจต้องทํายังไงบ้างครับ ช่วยอธิบายขั้นตอนการแจ้งความตั้งแต่ต้นจนจบแบบละเอียดละเอียดเลยได้ไหมครับ,-0.02070986
